seed,model,accuracy,precision_macro,recall_macro,f1_macro,auc,feature_prep_seconds,feature_prep_memory_mb,fit_seconds,fit_memory_mb,predict_seconds,predict_memory_mb,runtime_seconds,peak_python_memory_mb,embedding_dimension,dataset
0,embedding_lr,0.8372093023255814,0.6848484848484848,0.8210526315789474,0.7173708920187793,0.9276315789473685,0.0,0.0,0.003182541986461729,0.9678258895874023,0.00026833300944417715,0.3376274108886719,0.003450874995905906,0.9678258895874023,512,caffe
0,hybrid_lr,0.8953488372093024,0.7525821596244131,0.8539473684210527,0.7893877551020408,0.9276315789473685,0.16973870800575241,3.9997177124023438,0.008955249999416992,3.4938507080078125,0.0023778750037308782,1.479736328125,0.18107183300890028,3.9997177124023438,512,caffe
0,embedding_centroid,0.7558139534883721,0.6311989956057753,0.775,0.6384384384384385,0.775,0.0,0.0,0.00013045899686403573,0.35746002197265625,0.0016214159841183573,0.204315185546875,0.001751874980982393,0.35746002197265625,512,caffe
1,embedding_lr,0.8255813953488372,0.6877156659765356,0.8578947368421053,0.7187704381948986,0.9394736842105263,0.0,0.0,0.0033392079931218177,0.9675674438476562,0.0002772919833660126,0.3375835418701172,0.0036164999764878303,0.9675674438476562,512,caffe
1,hybrid_lr,0.8837209302325582,0.7291666666666667,0.8039473684210526,0.757882882882883,0.9328947368421052,0.14425833299173974,3.9912357330322266,0.00937420898117125,3.4904632568359375,0.0020868749998044223,1.4844970703125,0.1557194169727154,3.9912357330322266,512,caffe
1,embedding_centroid,0.8372093023255814,0.6967329545454546,0.8644736842105263,0.73125,0.8644736842105263,0.0,0.0,0.0001787500223144889,0.35746002197265625,0.0016828329826239496,0.20457839965820312,0.0018615830049384385,0.35746002197265625,512,caffe
2,embedding_lr,0.8023255813953488,0.6435897435897436,0.7578947368421052,0.6655227636696408,0.9092105263157895,0.0,0.0,0.0031535000016447157,0.9686336517333984,0.0002496670058462769,0.3376274108886719,0.0034031670074909925,0.9686336517333984,512,caffe
2,hybrid_lr,0.813953488372093,0.6205357142857143,0.6776315789473684,0.6375131717597471,0.8986842105263158,0.15216341699124314,3.962491035461426,0.008579624991398305,3.489044189453125,0.0019010000105481595,1.4855270385742188,0.1626440419931896,3.962491035461426,512,caffe
2,embedding_centroid,0.7674418604651163,0.6216397849462366,0.7381578947368421,0.6334185848252345,0.7381578947368421,0.0,0.0,0.00012104198685847223,0.35746002197265625,0.001615459012100473,0.20457839965820312,0.0017365009989589453,0.35746002197265625,512,caffe
3,embedding_lr,0.9186046511627907,0.7939936775553214,0.8671052631578948,0.8243361540706157,0.9736842105263157,0.0,0.0,0.0032950839959084988,0.9683027267456055,0.00024916601250879467,0.3376274108886719,0.0035442500084172934,0.9683027267456055,512,caffe
