seed,model,accuracy,precision_macro,recall_macro,f1_macro,auc,feature_prep_seconds,feature_prep_memory_mb,fit_seconds,fit_memory_mb,predict_seconds,predict_memory_mb,runtime_seconds,peak_python_memory_mb,embedding_dimension,dataset
0,baseline_nb_tfidf,0.8584070796460177,0.6067588325652842,0.5364957115350955,0.5403000254258835,0.5364957115350955,0.40034045901848003,18.676694869995117,0.2603677499864716,29.122788429260254,0.0036402500118128955,10.39480972290039,0.6643484590167645,29.122788429260254,768,pytorch
1,baseline_nb_tfidf,0.8451327433628318,0.5375,0.5141781900927709,0.5089091699261191,0.5118151584106423,0.3962632909824606,18.663216590881348,0.26910687499912456,29.124857902526855,0.002779791975626722,10.39480972290039,0.6681499579572119,29.124857902526855,768,pytorch
2,baseline_nb_tfidf,0.8539823008849557,0.5898148148148148,0.5339576404691055,0.5369715030731981,0.5339576404691055,0.36449770801118575,18.659676551818848,0.2495237089751754,29.121874809265137,0.004449959000339732,10.39480972290039,0.6184713759867009,29.121874809265137,768,pytorch
3,baseline_nb_tfidf,0.8362831858407079,0.5202492211838007,0.5091020479607912,0.5037683223547564,0.5091020479607911,0.3688942080189008,18.65164566040039,0.26844241700018756,29.121508598327637,0.002797209017444402,10.39480972290039,0.6401338340365328,29.121508598327637,768,pytorch
4,baseline_nb_tfidf,0.8407079646017699,0.49103942652329746,0.496936810782426,0.482837528604119,0.4969368107824261,0.3876912079867907,18.671619415283203,0.2547036250180099,29.12012004852295,0.0027492079825606197,10.39480972290039,0.6451440409873612,29.12012004852295,768,pytorch
5,baseline_nb_tfidf,0.8672566371681416,0.6714587737843551,0.5709784701557851,0.5885922330097088,0.5709784701557852,0.3859806660038885,18.649642944335938,0.2693949160166085,29.119903564453125,0.0031557080219499767,10.39480972290039,0.6585312900424469,29.119903564453125,768,pytorch
6,baseline_nb_tfidf,0.827433628318584,0.5077493261455526,0.5040259058288115,0.4988343662932848,0.5040259058288115,0.4106970419816207,18.660725593566895,0.22595049999654293,29.12115478515625,0.0027113750111311674,10.39480972290039,0.6393589169892948,29.12115478515625,768,pytorch
7,baseline_nb_tfidf,0.8451327433628318,0.5375,0.5141781900927709,0.5089091699261191,0.5141781900927709,0.4126492089999374,18.6647310256958,0.2355878329835832,29.1231107711792,0.002722957986406982,10.39480972290039,0.6509599999699276,29.1231107711792,768,pytorch
8,baseline_nb_tfidf,0.8539823008849557,0.5196969696969697,0.5045510239803956,0.4890030832476876,0.5045510239803956,0.40658283297671005,18.675541877746582,0.22743183400598355,29.12150001525879,0.0028161670197732747,10.39480972290039,0.6368308340024669,29.12150001525879,768,pytorch
9,baseline_nb_tfidf,0.827433628318584,0.4762461059190031,0.4893225975844565,0.4769449884279865,0.4893225975844565,0.41780008299974725,18.664039611816406,0.2609889579762239,29.120396614074707,0.002781792019959539,10.39480972290039,0.6815708329959307,29.120396614074707,768,pytorch
10,baseline_nb_tfidf,0.8539823008849557,0.5898148148148148,0.5339576404691055,0.5369715030731981,0.5339576404691055,0.3957787080144044,18.67553997039795,0.2844291249930393,29.118765830993652,0.002733250003075227,10.39480972290039,0.6829410830105189,29.118765830993652,768,pytorch
11,baseline_nb_tfidf,0.8362831858407079,0.5202492211838007,0.5091020479607912,0.5037683223547564,0.5091020479607911,0.38566937498399056,18.668195724487305,0.2654674169898499,29.1180362701416,0.003011458000401035,10.39480972290039,0.6541482499742415,29.1180362701416,768,pytorch
12,baseline_nb_tfidf,0.8584070796460177,0.5812133072407044,0.5217924032907404,0.5170940170940171,0.5217924032907404,0.4027971249888651,18.67256736755371,0.24519950000103563,29.121220588684082,0.002705207996768877,10.39480972290039,0.6507018329866696,29.121220588684082,768,pytorch
