seed,model,accuracy,precision_macro,recall_macro,f1_macro,auc,feature_prep_seconds,feature_prep_memory_mb,fit_seconds,fit_memory_mb,predict_seconds,predict_memory_mb,runtime_seconds,peak_python_memory_mb,embedding_dimension,dataset
0,embedding_lr,0.9203980099502488,0.8643931256713211,0.913719512195122,0.8854700854700854,0.9719512195121951,0.0,0.0,0.004423667007358745,2.0193119049072266,0.00032112502958625555,0.7877235412597656,0.004744792036945,2.0193119049072266,512,keras
0,hybrid_lr,0.9154228855721394,0.8610799438990182,0.8924542682926829,0.8753147235905856,0.9658536585365853,0.5447727919963654,8.798530578613281,0.018520334007916972,8.269615173339844,0.004597708000801504,3.5337600708007812,0.5678908340050839,8.798530578613281,512,keras
0,embedding_centroid,0.9054726368159204,0.841331082710393,0.9315548780487805,0.8726872687268727,0.9315548780487805,0.0,0.0,0.00019145800615660846,0.7402725219726562,0.002036707999650389,0.42962646484375,0.0022281660058069974,0.7402725219726562,512,keras
1,embedding_lr,0.9054726368159204,0.8449754901960784,0.886204268292683,0.8629069892666117,0.9458841463414634,0.0,0.0,0.0044194579822942615,2.0199012756347656,0.0004769580264110118,0.7877235412597656,0.004896416008705273,2.0199012756347656,512,keras
1,hybrid_lr,0.8955223880597015,0.834973943254198,0.8527439024390244,0.8433475598441269,0.9507621951219513,0.4666452080127783,8.887121200561523,0.018167250003898516,8.278427124023438,0.003459958010353148,3.5275802612304688,0.48827241602703,8.887121200561523,512,keras
1,embedding_centroid,0.8955223880597015,0.8293753226639133,0.8890243902439025,0.8531161916692765,0.8890243902439025,0.0,0.0,0.000164333003340289,0.7402725219726562,0.001944001007359475,0.4297142028808594,0.002108334010699764,0.7402725219726562,512,keras
2,embedding_lr,0.900497512437811,0.8355430902600713,0.901219512195122,0.8611494888090633,0.9464939024390244,0.0,0.0,0.004128750006202608,2.0197019577026367,0.00031716699595563114,0.7877235412597656,0.0044459170021582395,2.0197019577026367,512,keras
2,hybrid_lr,0.8955223880597015,0.8301324503311258,0.8799542682926829,0.8508533267375711,0.9484756097560976,0.5226526249898598,9.157475471496582,0.012791165994713083,8.268516540527344,0.0035010420251637697,3.527191162109375,0.5389448330097366,9.157475471496582,512,keras
2,embedding_centroid,0.8606965174129353,0.787479111959895,0.8671493902439025,0.8136423841059602,0.8671493902439024,0.0,0.0,0.00016445800429210067,0.7402725219726562,0.001978958986001089,0.4300212860107422,0.00214341699029319,0.7402725219726562,512,keras
3,embedding_lr,0.8955223880597015,0.8301324503311258,0.8799542682926829,0.8508533267375711,0.9528963414634146,0.0,0.0,0.005623042001388967,2.0193262100219727,0.00032049999572336674,0.7877235412597656,0.005943541997112334,2.0193262100219727,512,keras
3,hybrid_lr,0.8955223880597015,0.8312908496732027,0.8708841463414634,0.8484761460315181,0.9571646341463413,0.47455183300189674,8.749106407165527,0.021143874997505918,8.257644653320312,0.004361833009170368,3.541839599609375,0.500057541008573,8.749106407165527,512,keras
3,embedding_centroid,0.8557213930348259,0.7880471380471381,0.891234756097561,0.8153334389355298,0.8912347560975611,0.0,0.0,0.00037416600389406085,0.7402725219726562,0.002356000040890649,0.42949485778808594,0.00273016604478471,0.7402725219726562,512,keras
4,embedding_lr,0.8507462686567164,0.7739400584795322,0.8427591463414634,0.7975966702470462,0.9102134146341463,0.0,0.0,0.004974542011041194,2.0194034576416016,0.0006487500213552266,0.7877235412597656,0.005623292032396421,2.0194034576416016,512,keras
4,hybrid_lr,0.8656716417910447,0.7904620547237997,0.8430640243902439,0.8111493892890699,0.9128048780487805,0.5120602499810047,8.792067527770996,0.016192082985071465,8.274490356445312,0.0032573329808656126,3.530120849609375,0.5315096659469418,8.792067527770996,512,keras
4,embedding_centroid,0.8258706467661692,0.7515396897810219,0.8362042682926829,0.7744107744107744,0.8362042682926829,0.0,0.0,0.0001642499992158264,0.7402725219726562,0.0024640009796712548,0.429656982421875,0.002628250978887081,0.7402725219726562,512,keras
5,embedding_lr,0.8855721393034826,0.8187938288920056,0.8464939024390243,0.8313081554460865,0.9463414634146341,0.0,0.0,0.005215874989517033,2.0196571350097656,0.0003216669720131904,0.7877235412597656,0.0055375419615302235,2.0196571350097656,512,keras
5,hybrid_lr,0.8905472636815921,0.8314786585365854,0.8314786585365854,0.8314786585365854,0.9400914634146341,0.4809262079943437,8.6434326171875,0.015581749990815297,8.292411804199219,0.004012707999208942,3.51519775390625,0.500520665984368,8.6434326171875,512,keras
5,embedding_centroid,0.8706467661691543,0.7984283625730995,0.8733993902439025,0.8245837808807734,0.8733993902439025,0.0,0.0,0.00016579098883084953,0.7402725219726562,0.0017769999976735562,0.43010902404785156,0.0019427909865044057,0.7402725219726562,512,keras
6,embedding_lr,0.900497512437811,0.8389748549323017,0.8740091463414634,0.8545165026056746,0.9454268292682926,0.0,0.0,0.0038162920100148767,2.019136428833008,0.00027237500762566924,0.7877235412597656,0.004088667017640546,2.019136428833008,512,keras
