seed,model,accuracy,precision_macro,recall_macro,f1_macro,auc,feature_prep_seconds,feature_prep_memory_mb,fit_seconds,fit_memory_mb,predict_seconds,predict_memory_mb,runtime_seconds,peak_python_memory_mb,embedding_dimension,dataset
0,baseline_nb_tfidf,0.7606263982102909,0.6141642081476366,0.6192935852026761,0.6165489485541116,0.617621015348288,1.3566247090057004,38.798665046691895,0.3800617090018932,55.21938991546631,0.007387041987385601,20.513072967529297,1.7440734599949792,55.21938991546631,768,tensorflow
1,baseline_nb_tfidf,0.7539149888143176,0.6241631162507608,0.6471861471861472,0.6324013157894737,0.6498753771481044,1.291700916015543,38.79736042022705,0.379949291003868,55.217705726623535,0.005672250990755856,20.513029098510742,1.6773224580101669,55.217705726623535,768,tensorflow
2,baseline_nb_tfidf,0.756152125279642,0.6532394434244855,0.7080381739472649,0.6662465321779635,0.7058572740390923,1.2827247920213267,38.784549713134766,0.3555133340123575,55.22016429901123,0.017917541990755126,20.513072967529297,1.6561556680244394,55.22016429901123,768,tensorflow
3,baseline_nb_tfidf,0.7718120805369127,0.6469640053823726,0.6719303423848878,0.6564854439153758,0.6705857274039093,1.251935834006872,38.77982521057129,0.38220862500020303,55.22090816497803,0.012283083982765675,20.513072967529297,1.6464275429898407,55.22090816497803,768,tensorflow
4,baseline_nb_tfidf,0.7427293064876958,0.5918079096045198,0.5991243604879969,0.5949459849183273,0.5973861996589269,1.2977015830110759,38.76890277862549,0.3732027910009492,55.22358989715576,0.006206542020663619,20.513072967529297,1.6771109160326887,55.22358989715576,768,tensorflow
5,baseline_nb_tfidf,0.7516778523489933,0.6222100054975261,0.6458087367178276,0.6304767153485809,0.6443657352748262,1.2785270419844892,38.7801456451416,0.3774391250044573,55.22129249572754,0.005373749998398125,20.513072967529297,1.6613399169873446,55.22129249572754,768,tensorflow
6,baseline_nb_tfidf,0.7248322147651006,0.600994056159049,0.6292798110979929,0.6080428877973666,0.628164764528401,1.22812529100338,38.76601314544678,0.35932666700682603,55.22049903869629,0.006125166022684425,20.513072967529297,1.5935771240328904,55.22049903869629,768,tensorflow
7,baseline_nb_tfidf,0.7695749440715883,0.6506595881595881,0.6842778433687524,0.6622207549246175,0.6894923258559622,1.2403012500144541,38.789795875549316,0.35276462498586625,55.22176265716553,0.0054275839938782156,20.513072967529297,1.5984934589941986,55.22176265716553,768,tensorflow
8,baseline_nb_tfidf,0.7203579418344519,0.5792056074766355,0.5945001967729241,0.5838701749420956,0.5891873278236914,1.2063685419852845,38.810166358947754,0.3406635830178857,55.219970703125,0.01705549898906611,20.513072967529297,1.5640876239922363,55.219970703125,768,tensorflow
9,baseline_nb_tfidf,0.7248322147651006,0.5853490929081913,0.6018299881936245,0.5905282521430221,0.6001902138265774,1.1800648749922402,38.788819313049316,0.34392874999321066,55.21910762786865,0.005348249978851527,20.513072967529297,1.5293418749643024,55.21910762786865,768,tensorflow
10,baseline_nb_tfidf,0.7114093959731543,0.5838158434105349,0.6072904368358913,0.5889230286655308,0.604978354978355,1.2197526250092778,38.79478454589844,0.334768874978181,55.218993186950684,0.0050837510207202286,20.513072967529297,1.559605251008179,55.218993186950684,768,tensorflow
11,baseline_nb_tfidf,0.7494407158836689,0.6356998738965952,0.6764561196379378,0.6467599909686159,0.6758494031221304,1.1469041669915896,38.788185119628906,0.38593091699294746,55.22080421447754,0.006375124998157844,20.513072967529297,1.539210208982695,55.22080421447754,768,tensorflow
12,baseline_nb_tfidf,0.756152125279642,0.6472049689440994,0.6943132624950807,0.6596724059651451,0.6926406926406927,1.3352282499836292,38.77291965484619,0.41557087501860224,55.22062397003174,0.0066179989953525364,20.513072967529297,1.757417123997584,55.22062397003174,768,tensorflow
13,baseline_nb_tfidf,0.738255033557047,0.5986819823888011,0.6146694214876033,0.6044217867164867,0.6203594385412566,1.4129020409891382,38.79058265686035,0.4424691250023898,55.218199729919434,0.007288791995961219,20.513072967529297,1.8626599579874892,55.218199729919434,768,tensorflow
14,baseline_nb_tfidf,0.7583892617449665,0.6068253559234684,0.6087662337662338,0.6077673058173546,0.6070280729371638,1.3985423750127666,38.779287338256836,0.4366795830137562,55.22030830383301,0.006792667001718655,20.513072967529297,1.8420146250282414,55.22030830383301,768,tensorflow
15,baseline_nb_tfidf,0.7404921700223713,0.6080793182563093,0.629771743408107,0.615295584045584,0.6244916699462153,1.426115167007083,38.78778648376465,0.4082662500150036,55.219221115112305,0.006364750006468967,20.513029098510742,1.8407461670285556,55.219221115112305,768,tensorflow
16,baseline_nb_tfidf,0.767337807606264,0.6525158870715699,0.6920503738685557,0.6650720461095101,0.694460842188115,1.4246726249984931,38.781272888183594,0.44033220800338313,55.22153568267822,0.026145500014536083,20.513072967529297,1.8911503330164123,55.22153568267822,768,tensorflow
17,baseline_nb_tfidf,0.7337807606263982,0.6372896676401056,0.6942640692640693,0.6466168410563029,0.6920831693558966,1.352742582996143,38.74267292022705,0.3403949170024134,55.221323013305664,0.005295250011840835,20.513072967529297,1.6984327500103973,55.221323013305664,768,tensorflow
18,baseline_nb_tfidf,0.7651006711409396,0.6446669884169884,0.676948051948052,0.6556619346318917,0.6737504919323101,1.1841529170051217,38.750959396362305,0.3461064589791931,55.22021007537842,0.005207749985856935,20.513072967529297,1.5354671259701718,55.22021007537842,768,tensorflow
19,baseline_nb_tfidf,0.756152125279642,0.6216448234418818,0.639413616686344,0.6285365760683109,0.6363964318509773,1.1486243749968708,38.77664756774902,0.3389217919902876,55.222347259521484,0.005386083037592471,20.513072967529297,1.4929322500247508,55.222347259521484,768,tensorflow
20,baseline_nb_tfidf,0.7248322147651006,0.600994056159049,0.6292798110979929,0.6080428877973666,0.6271153089334908,1.1818701669981238,38.78026294708252,0.34518012500484474,55.22034454345703,0.005328207975253463,20.513072967529297,1.532378499978222,55.22034454345703,768,tensorflow
21,baseline_nb_tfidf,0.7651006711409396,0.6234874675885912,0.631198347107438,0.6269819193324062,0.6303948576675849,1.2017822499910835,38.82340621948242,0.34352866699919105,55.2196102142334,0.005417458974989131,20.513072967529297,1.5507283759652637,55.2196102142334,768,tensorflow
22,baseline_nb_tfidf,0.7718120805369127,0.6410443833693936,0.6582054309327037,0.6481510062970737,0.6567624294897022,1.1824307079950813,38.795583724975586,0.37085733300773427,55.221896171569824,0.005388332967413589,20.513072967529297,1.5586763739702292,55.221896171569824,768,tensorflow
23,baseline_nb_tfidf,0.7315436241610739,0.5984488804963582,0.6196871310507674,0.6050073637702504,0.6150629673356947,1.2931860420212615,38.79966926574707,0.364824749995023,55.21995544433594,0.008160248980857432,20.513072967529297,1.666171040997142,55.21995544433594,768,tensorflow
24,baseline_nb_tfidf,0.767337807606264,0.646681953061775,0.6783254624163715,0.6576730486008837,0.6764069264069265,1.3056349580001552,38.80325698852539,0.38950104199466296,55.2205171585083,0.005665083997882903,20.513029098510742,1.700801083992701,55.2205171585083,768,tensorflow
